dataset,feature,family,complete,accepted,exclusion_reason,mask,raw_descriptors,filtered_descriptors,filtered_descriptor_count
ST002081,PI(18:1_18:1),PI,True,True,accepted,1.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:PI;family_unsaturation:PI:2;total_carbon:36;total_unsaturation:2,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:PI;total_carbon:36;total_unsaturation:2,6
ST002081,PI(18:1_18:2),PI,False,False,incomplete_across_eligible_samples,,acyl:18:1;acyl:18:2;chain_carbon:18;chain_unsaturation:1;chain_unsaturation:2;family:PI;family_unsaturation:PI:3;total_carbon:36;total_unsaturation:3,,0
ST002081,PI(18:1_20:3),PI,False,False,incomplete_across_eligible_samples,,acyl:18:1;acyl:20:3;chain_carbon:18;chain_carbon:20;chain_unsaturation:1;chain_unsaturation:3;family:PI;family_unsaturation:PI:4;total_carbon:38;total_unsaturation:4,,0
ST002081,PI(18:1_20:4),PI,False,False,incomplete_across_eligible_samples,,acyl:18:1;acyl:20:4;chain_carbon:18;chain_carbon:20;chain_unsaturation:1;chain_unsaturation:4;family:PI;family_unsaturation:PI:5;total_carbon:38;total_unsaturation:5,,0
ST002081,PI(18:2_18:2),PI,False,False,incomplete_across_eligible_samples,,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:PI;family_unsaturation:PI:4;total_carbon:36;total_unsaturation:4,,0
ST002081,SM(14:0),SM,True,True,accepted,0.0,acyl:14:0;chain_carbon:14;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:14;total_unsaturation:0,acyl:14:0;chain_carbon:14;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_unsaturation:0,6
ST002081,SM(16:0),SM,True,True,accepted,0.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:16;total_unsaturation:0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:16;total_unsaturation:0,7
ST002081,SM(18:0),SM,True,True,accepted,1.0,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:18;total_unsaturation:0,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:18;total_unsaturation:0,7
ST002081,SM(18:1),SM,True,True,accepted,1.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:18;total_unsaturation:1,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:18;total_unsaturation:1,7
ST002081,SM(20:0),SM,True,True,accepted,0.0,acyl:20:0;chain_carbon:20;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:20;total_unsaturation:0,acyl:20:0;chain_carbon:20;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:20;total_unsaturation:0,7
ST002081,SM(20:1),SM,True,True,accepted,1.0,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:20;total_unsaturation:1,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:20;total_unsaturation:1,7
ST002081,SM(22:0),SM,True,True,accepted,3.0,acyl:22:0;chain_carbon:22;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:22;total_unsaturation:0,chain_carbon:22;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:22;total_unsaturation:0,6
ST002081,SM(22:1),SM,True,True,accepted,2.0,acyl:22:1;chain_carbon:22;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:22;total_unsaturation:1,chain_carbon:22;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:22;total_unsaturation:1,6
ST002081,SM(24:0),SM,True,True,accepted,3.0,acyl:24:0;chain_carbon:24;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:24;total_unsaturation:0,chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_unsaturation:0,4
ST002081,SM(24:1),SM,True,True,accepted,4.0,acyl:24:1;chain_carbon:24;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:24;total_unsaturation:1,chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_unsaturation:1,4
ST002081,SM(26:0),SM,True,True,accepted,4.0,acyl:26:0;chain_carbon:26;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:26;total_unsaturation:0,chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_unsaturation:0,4
ST002081,SM(26:1),SM,True,True,accepted,2.0,acyl:26:1;chain_carbon:26;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:26;total_unsaturation:1,chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_unsaturation:1,4
ST002081,TAG36:0-FA12:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:12:0;chain_carbon:12;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:0;total_carbon:36;total_unsaturation:0,,0
ST002081,TAG38:0-FA12:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:12:0;chain_carbon:12;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:0;total_carbon:38;total_unsaturation:0,,0
ST002081,TAG40:0-FA12:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:12:0;chain_carbon:12;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:0;total_carbon:40;total_unsaturation:0,,0
ST002081,TAG40:0-FA14:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:14:0;chain_carbon:14;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:0;total_carbon:40;total_unsaturation:0,,0
ST002081,TAG40:0-FA16:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:0;total_carbon:40;total_unsaturation:0,,0
ST002081,TAG42:0-FA12:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:12:0;chain_carbon:12;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:0;total_carbon:42;total_unsaturation:0,,0
ST002081,TAG42:0-FA14:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:14:0;chain_carbon:14;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:0;total_carbon:42;total_unsaturation:0,,0
ST002081,TAG42:0-FA16:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:0;total_carbon:42;total_unsaturation:0,,0
ST002081,TAG42:1-FA12:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:12:0;chain_carbon:12;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:42;total_unsaturation:1,,0
ST002081,TAG42:1-FA14:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:14:0;chain_carbon:14;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:42;total_unsaturation:1,,0
ST002081,TAG42:1-FA16:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:42;total_unsaturation:1,,0
ST002081,TAG42:1-FA16:1,TAG,False,False,incomplete_across_eligible_samples,,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:1;total_carbon:42;total_unsaturation:1,,0
ST002081,TAG42:1-FA18:1,TAG,False,False,incomplete_across_eligible_samples,,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:1;total_carbon:42;total_unsaturation:1,,0
ST002081,TAG42:2-FA12:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:12:0;chain_carbon:12;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:2;total_carbon:42;total_unsaturation:2,,0
ST002081,TAG42:2-FA18:2,TAG,False,False,incomplete_across_eligible_samples,,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:2;total_carbon:42;total_unsaturation:2,,0
ST002081,TAG44:0-FA12:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:12:0;chain_carbon:12;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:0;total_carbon:44;total_unsaturation:0,,0
ST002081,TAG44:0-FA14:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:14:0;chain_carbon:14;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:0;total_carbon:44;total_unsaturation:0,,0
ST002081,TAG44:0-FA16:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:0;total_carbon:44;total_unsaturation:0,,0
ST002081,TAG44:0-FA18:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:0;total_carbon:44;total_unsaturation:0,,0
ST002081,TAG44:1-FA12:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:12:0;chain_carbon:12;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:44;total_unsaturation:1,,0
ST002081,TAG44:1-FA14:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:14:0;chain_carbon:14;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:44;total_unsaturation:1,,0
ST002081,TAG44:1-FA14:1,TAG,False,False,incomplete_across_eligible_samples,,acyl:14:1;chain_carbon:14;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:1;total_carbon:44;total_unsaturation:1,,0
ST002081,TAG44:1-FA16:0,TAG,True,True,accepted,4.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:44;total_unsaturation:1,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_unsaturation:1,6
ST002081,TAG44:1-FA16:1,TAG,False,False,incomplete_across_eligible_samples,,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:1;total_carbon:44;total_unsaturation:1,,0
ST002081,TAG44:1-FA18:1,TAG,True,True,accepted,2.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:1;total_carbon:44;total_unsaturation:1,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:1;total_unsaturation:1,6
ST002081,TAG44:2-FA12:0,TAG,False,False,incomplete_across_eligible_samples,,acyl:12:0;chain_carbon:12;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:2;total_carbon:44;total_unsaturation:2,,0
